count,value
80,965.0
75,966.0
95,967.0
106,968.0
84,969.0
84,970.0
87,971.0
108,972.0
83,973.0
89,974.0
81,975.0
104,976.0
95,977.0
84,978.0
117,979.0
100,980.0
91,981.0
82,982.0
81,983.0
88,984.0
98,985.0
93,986.0
83,987.0
90,988.0
92,989.0
96,990.0
93,991.0
74,992.0
87,993.0
95,994.0
84,995.0
81,996.0
89,997.0
94,998.0
95,999.0
4202,1000.0
7428,1100.0
6513,1200.0
5577,1300.0
4911,1400.0
4384,1500.0
3819,1600.0
3486,1700.0
3152,1800.0
2789,1900.0
2441,2000.0
2225,2100.0
2044,2200.0
1900,2300.0
1733,2400.0
1662,2500.0
1478,2600.0
1420,2700.0
1295,2800.0
1168,2900.0
1168,3000.0
1039,3100.0
973,3200.0
895,3300.0
890,3400.0
790,3500.0
747,3600.0
709,3700.0
683,3800.0
676,3900.0
607,4000.0
590,4100.0
605,4200.0
511,4300.0
496,4400.0
465,4500.0
446,4600.0
490,4700.0
414,4800.0
350,4900.0
364,5000.0
361,5100.0
346,5200.0
328,5300.0
332,5400.0
335,5500.0
306,5600.0
277,5700.0
269,5800.0
278,5900.0
281,6000.0
269,6100.0
251,6200.0
219,6300.0
221,6400.0
205,6500.0
203,6600.0
207,6700.0
182,6800.0
189,6900.0
166,7000.0
186,7100.0
174,7200.0
142,7300.0
183,7400.0
177,7500.0
162,7600.0
145,7700.0
144,7800.0
117,7900.0
133,8000.0
124,8100.0
135,8200.0
121,8300.0
111,8400.0
127,8500.0
113,8600.0
107,8700.0
106,8800.0
102,8900.0
92,9000.0
103,9100.0
78,9200.0
79,9300.0
98,9400.0
94,9500.0
82,9600.0
84,9700.0
83,9800.0
79,9900.0
379,10000.0
623,11000.0
494,12000.0
450,13000.0
339,14000.0
259,15000.0
231,16000.0
205,17000.0
131,18000.0
140,19000.0
143,20000.0
133,21000.0
107,22000.0
82,23000.0
57,24000.0
75,25000.0
63,26000.0
51,27000.0
45,28000.0
45,29000.0
31,30000.0
33,31000.0
34,32000.0
33,33000.0
20,34000.0
22,35000.0
28,36000.0
19,37000.0
21,38000.0
21,39000.0
10,40000.0
23,41000.0
17,42000.0
13,43000.0
8,44000.0
17,45000.0
9,46000.0
10,47000.0
9,48000.0
5,49000.0
7,50000.0
3,51000.0
6,52000.0
5,53000.0
6,54000.0
5,55000.0
2,56000.0
4,57000.0
5,58000.0
2,59000.0
7,60000.0
1,61000.0
1,62000.0
2,63000.0
3,64000.0
3,65000.0
4,66000.0
1,67000.0
4,68000.0
2,69000.0
1,70000.0
1,71000.0
1,72000.0
2,74000.0
3,75000.0
1,77000.0
3,78000.0
1,79000.0
2,80000.0
1,81000.0
1,82000.0
1,83000.0
1,85000.0
2,86000.0
1,88000.0
2,89000.0
1,90000.0
3,91000.0
2,95000.0
1,98000.0
1,99000.0
1,103000.0
2,106000.0
1,108000.0
1,117000.0
1,119000.0
1,125000.0
1,129000.0
1,136000.0
1,159000.0
1,165000.0
1,173000.0
1,219000.0
1,239000.0
1,265000.0
