count,value
5,543
9,544
13,545
8,546
14,547
18,548
6,549
12,550
10,551
12,552
7,553
15,554
8,555
10,556
7,557
9,558
6,559
7,560
3,561
5,562
10,563
6,564
8,565
9,566
7,567
8,568
4,569
7,570
5,571
5,572
11,573
6,574
8,575
5,576
6,577
10,578
10,579
6,580
5,581
5,582
7,583
8,584
8,585
9,586
10,587
8,588
9,589
7,590
8,591
8,592
4,593
7,594
7,595
10,596
9,597
5,598
7,599
6,600
5,601
9,602
6,603
13,604
3,605
6,606
8,607
6,608
5,609
9,610
3,611
9,612
7,613
6,614
4,615
2,616
10,617
4,618
7,619
10,620
7,621
6,622
6,623
5,624
8,625
7,626
6,627
9,628
9,629
5,630
5,631
6,632
9,633
12,634
5,635
5,636
9,637
10,638
7,639
7,640
4,641
6,642
3,643
7,644
6,645
6,646
5,647
10,648
2,649
4,650
8,651
7,652
4,653
6,654
8,655
5,656
8,657
5,658
7,659
5,660
5,661
4,662
2,663
9,664
8,665
4,666
3,667
4,668
2,669
7,670
10,671
5,672
3,673
7,674
6,675
8,676
4,677
6,678
10,679
1,680
7,681
8,682
3,683
4,684
6,685
11,686
6,687
3,688
4,689
1,690
6,691
3,692
8,693
1,694
3,695
5,696
3,697
5,698
3,699
6,700
2,701
4,702
7,703
5,704
5,705
4,706
5,707
5,708
3,709
5,710
1,711
5,712
4,713
7,714
2,715
4,716
3,717
6,718
5,719
5,720
7,721
9,722
4,723
3,724
10,725
4,726
5,727
4,728
6,729
3,730
5,731
5,732
5,733
5,734
3,735
6,736
4,737
7,738
1,739
5,740
1,741
4,742
3,743
3,744
6,745
4,746
4,747
3,748
10,749
1,750
5,751
2,752
3,753
6,754
8,755
3,756
5,757
3,758
3,760
5,761
5,762
6,763
9,764
3,765
4,766
8,767
3,768
7,769
4,770
9,771
5,772
4,773
6,774
12,775
2,776
4,777
5,778
8,779
2,780
5,781
2,782
4,783
5,784
4,785
2,786
5,787
3,788
3,789
3,791
6,792
3,793
7,794
3,795
6,796
7,797
4,798
3,799
4,800
3,801
5,802
2,803
6,804
5,805
4,806
2,807
2,808
1,809
2,810
5,811
6,812
3,813
5,814
6,815
5,816
5,817
5,818
5,819
4,820
2,821
6,822
5,823
5,826
7,827
5,828
4,829
3,830
4,831
4,832
2,833
1,834
2,835
2,836
4,837
5,838
2,839
3,840
1,841
4,842
4,843
1,844
7,845
4,846
4,847
2,848
2,849
3,850
3,851
6,852
3,853
2,854
2,855
2,856
3,857
3,858
3,859
2,860
3,861
3,863
1,864
8,865
3,866
2,867
3,868
5,869
1,870
5,871
2,872
6,873
3,874
5,875
1,876
2,877
2,878
3,879
1,880
3,881
4,882
6,883
1,884
3,885
6,886
5,888
3,889
2,890
4,891
4,892
1,893
6,894
6,895
1,896
8,897
2,898
5,899
3,900
4,901
1,902
1,903
7,904
4,905
5,907
4,908
2,909
2,910
2,912
5,913
4,914
1,915
2,916
1,918
2,920
1,921
1,922
2,923
6,924
1,925
4,926
1,927
2,928
3,930
2,931
5,932
5,933
2,934
8,935
2,936
1,937
3,938
5,939
3,940
2,941
3,942
4,943
1,944
3,945
4,946
3,947
3,948
1,949
8,950
5,951
2,952
4,953
1,954
3,956
3,957
3,958
3,959
2,960
2,961
3,962
1,963
2,964
4,965
2,966
1,967
4,969
5,970
3,971
2,972
1,973
2,974
3,975
4,976
4,977
2,978
2,979
2,980
1,981
5,982
1,983
2,984
5,987
2,989
5,990
3,991
3,992
2,993
2,994
1,995
2,996
5,997
8,998
2,999
5,1000
3,1001
1,1002
1,1003
3,1004
4,1005
3,1006
6,1007
6,1008
3,1009
1,1010
6,1011
3,1012
1,1013
3,1014
1,1015
2,1016
4,1017
3,1018
4,1019
2,1020
1,1021
6,1023
3,1024
2,1026
