count,value
199,1316
175,1317
218,1318
208,1319
153,1320
213,1321
198,1322
200,1323
168,1324
206,1325
162,1326
166,1327
175,1328
205,1329
201,1330
191,1331
161,1332
168,1333
215,1334
176,1335
195,1336
177,1337
182,1338
154,1339
166,1340
215,1341
146,1342
180,1343
196,1344
168,1345
191,1346
174,1347
165,1348
174,1349
168,1350
208,1351
162,1352
166,1353
196,1354
206,1355
212,1356
163,1357
190,1358
192,1359
190,1360
220,1361
198,1362
164,1363
185,1364
163,1365
162,1366
175,1367
169,1368
218,1369
182,1370
197,1371
180,1372
170,1373
184,1374
173,1375
193,1376
158,1377
187,1378
170,1379
190,1380
191,1381
195,1382
197,1383
194,1384
175,1385
171,1386
151,1387
164,1388
170,1389
222,1390
179,1391
196,1392
169,1393
154,1394
198,1395
197,1396
160,1397
191,1398
215,1399
163,1400
159,1401
155,1402
169,1403
167,1404
181,1405
144,1406
139,1407
188,1408
178,1409
162,1410
153,1411
161,1412
148,1413
181,1414
178,1415
174,1416
186,1417
187,1418
147,1419
167,1420
159,1421
174,1422
159,1423
155,1424
188,1425
221,1426
168,1427
196,1428
163,1429
178,1430
170,1431
165,1432
149,1433
180,1434
160,1435
162,1436
156,1437
167,1438
163,1439
149,1440
151,1441
176,1442
163,1443
158,1444
165,1445
155,1446
178,1447
137,1448
137,1449
145,1450
133,1451
165,1452
183,1453
162,1454
139,1455
166,1456
152,1457
131,1458
191,1459
136,1460
136,1461
148,1462
160,1463
154,1464
195,1465
167,1466
143,1467
142,1468
142,1469
153,1470
184,1471
180,1472
134,1473
161,1474
140,1475
165,1476
153,1477
142,1478
170,1479
116,1480
140,1481
134,1482
186,1483
139,1484
150,1485
151,1486
147,1487
160,1488
161,1489
145,1490
139,1491
163,1492
156,1493
151,1494
140,1495
190,1496
135,1497
163,1498
157,1499
178,1500
176,1501
154,1502
143,1503
130,1504
156,1505
127,1506
131,1507
151,1508
162,1509
151,1510
145,1511
134,1512
150,1513
138,1514
139,1515
144,1516
133,1517
146,1518
155,1519
132,1520
162,1521
152,1522
127,1523
145,1524
138,1525
135,1526
140,1527
170,1528
150,1529
155,1530
168,1531
139,1532
162,1533
161,1534
129,1535
174,1536
137,1537
142,1538
156,1539
146,1540
160,1541
148,1542
144,1543
141,1544
163,1545
154,1546
132,1547
141,1548
122,1549
180,1550
145,1551
146,1552
148,1553
123,1554
135,1555
149,1556
137,1557
157,1558
170,1559
152,1560
152,1561
128,1562
131,1563
122,1564
121,1565
139,1566
153,1567
148,1568
157,1569
157,1570
150,1571
137,1572
136,1573
135,1574
116,1575
156,1576
154,1577
123,1578
119,1579
154,1580
148,1581
143,1582
148,1583
141,1584
129,1585
165,1586
130,1587
119,1588
128,1589
164,1590
134,1591
133,1592
138,1593
153,1594
125,1595
133,1596
135,1597
155,1598
170,1599
146,1600
164,1601
127,1602
117,1603
137,1604
136,1605
131,1606
138,1607
122,1608
144,1609
135,1610
99,1611
136,1612
138,1613
134,1614
112,1615
148,1616
151,1617
122,1618
142,1619
116,1620
135,1621
142,1622
129,1623
137,1624
140,1625
120,1626
148,1627
149,1628
170,1629
161,1630
137,1631
147,1632
141,1633
135,1634
136,1635
157,1636
114,1637
122,1638
152,1639
129,1640
128,1641
146,1642
108,1643
141,1644
137,1645
158,1646
126,1647
121,1648
151,1649
105,1650
131,1651
131,1652
148,1653
144,1654
131,1655
117,1656
141,1657
131,1658
113,1659
111,1660
119,1661
116,1662
120,1663
137,1664
124,1665
141,1666
126,1667
143,1668
145,1669
110,1670
134,1671
119,1672
126,1673
122,1674
98,1675
159,1676
120,1677
121,1678
126,1679
111,1680
136,1681
110,1682
115,1683
128,1684
98,1685
136,1686
139,1687
144,1688
115,1689
129,1690
146,1691
131,1692
138,1693
121,1694
124,1695
147,1696
84,1697
108,1698
127,1699
136,1700
138,1701
113,1702
113,1703
117,1704
112,1705
116,1706
137,1707
129,1708
129,1709
121,1710
123,1711
126,1712
111,1713
126,1714
109,1715
108,1716
119,1717
108,1718
127,1719
115,1720
148,1721
102,1722
111,1723
107,1724
127,1725
121,1726
118,1727
116,1728
138,1729
107,1730
89,1731
110,1732
102,1733
121,1734
124,1735
107,1736
103,1737
108,1738
103,1739
124,1740
134,1741
126,1742
131,1743
114,1744
122,1745
111,1746
100,1747
142,1748
119,1749
105,1750
108,1751
91,1752
119,1753
108,1754
118,1755
120,1756
108,1757
109,1758
88,1759
119,1760
116,1761
117,1762
98,1763
91,1764
116,1765
118,1766
104,1767
107,1768
137,1769
115,1770
123,1771
120,1772
99,1773
114,1774
107,1775
92,1776
99,1777
119,1778
125,1779
123,1780
119,1781
120,1782
93,1783
111,1784
89,1785
143,1786
141,1787
126,1788
99,1789
134,1790
121,1791
113,1792
100,1793
105,1794
141,1795
98,1796
113,1797
100,1798
116,1799
89,1800
93,1801
82,1802
124,1803
117,1804
113,1805
118,1806
117,1807
139,1808
123,1809
115,1810
101,1811
101,1812
105,1813
114,1814
119,1815
100,1816
104,1817
138,1818
132,1819
119,1820
97,1821
96,1822
106,1823
103,1824
99,1825
129,1826
123,1827
109,1828
113,1829
97,1830
108,1831
81,1832
116,1833
63,1834
117,1835
108,1836
76,1837
92,1838
97,1839
135,1840
96,1841
120,1842
118,1843
113,1844
121,1845
113,1846
119,1847
87,1848
98,1849
114,1850
136,1851
97,1852
97,1853
127,1854
86,1855
100,1856
108,1857
112,1858
103,1859
100,1860
95,1861
103,1862
114,1863
87,1864
104,1865
100,1866
94,1867
101,1868
90,1869
132,1870
112,1871
134,1872
115,1873
107,1874
103,1875
90,1876
75,1877
99,1878
100,1879
98,1880
105,1881
99,1882
106,1883
117,1884
99,1885
90,1886
112,1887
100,1888
97,1889
110,1890
107,1891
91,1892
88,1893
96,1894
100,1895
111,1896
106,1897
78,1898
92,1899
97,1900
108,1901
103,1902
98,1903
86,1904
97,1905
123,1906
107,1907
109,1908
121,1909
98,1910
95,1911
97,1912
129,1913
81,1914
98,1915
94,1916
93,1917
106,1918
94,1919
105,1920
104,1921
84,1922
82,1923
111,1924
110,1925
96,1926
109,1927
95,1928
107,1929
107,1930
92,1931
91,1932
103,1933
101,1934
84,1935
119,1936
106,1937
89,1938
95,1939
88,1940
105,1941
85,1942
73,1943
86,1944
100,1945
97,1946
98,1947
77,1948
130,1949
77,1950
78,1951
96,1952
73,1953
112,1954
86,1955
93,1956
56,1957
102,1958
98,1959
95,1960
116,1961
87,1962
105,1963
111,1964
99,1965
92,1966
66,1967
108,1968
100,1969
104,1970
109,1971
83,1972
89,1973
92,1974
70,1975
89,1976
93,1977
129,1978
65,1979
91,1980
89,1981
67,1982
75,1983
80,1984
87,1985
97,1986
77,1987
95,1988
84,1989
78,1990
99,1991
98,1992
88,1993
89,1994
86,1995
97,1996
89,1997
97,1998
89,1999
101,2000
89,2001
90,2002
79,2003
105,2004
81,2005
83,2006
95,2007
76,2008
57,2009
93,2010
92,2011
75,2012
83,2013
112,2014
90,2015
89,2016
92,2017
90,2018
83,2019
57,2020
107,2021
92,2022
95,2023
78,2024
84,2025
95,2026
76,2027
59,2028
98,2029
89,2030
79,2031
88,2032
95,2033
90,2034
92,2035
78,2036
72,2037
79,2038
84,2039
94,2040
91,2041
83,2042
96,2043
99,2044
58,2045
85,2046
95,2047
75,2048
81,2049
96,2050
111,2051
87,2052
63,2053
86,2054
71,2055
110,2056
70,2057
86,2058
87,2059
81,2060
125,2061
87,2062
68,2063
100,2064
96,2065
119,2066
101,2067
78,2068
100,2069
94,2070
92,2071
86,2072
99,2073
102,2074
104,2075
121,2076
62,2077
101,2078
104,2079
97,2080
101,2081
91,2082
80,2083
109,2084
74,2085
89,2086
67,2087
83,2088
87,2089
92,2090
73,2091
102,2092
87,2093
88,2094
95,2095
77,2096
70,2097
77,2098
105,2099
94,2100
88,2101
98,2102
87,2103
88,2104
72,2105
89,2106
59,2107
84,2108
92,2109
85,2110
98,2111
105,2112
80,2113
59,2114
79,2115
94,2116
95,2117
88,2118
89,2119
96,2120
98,2121
65,2122
84,2123
87,2124
79,2125
96,2126
108,2127
66,2128
83,2129
85,2130
80,2131
84,2132
109,2133
89,2134
78,2135
84,2136
64,2137
71,2138
86,2139
81,2140
70,2141
96,2142
86,2143
82,2144
98,2145
93,2146
77,2147
110,2148
76,2149
80,2150
85,2151
104,2152
85,2153
113,2154
65,2155
78,2156
78,2157
86,2158
102,2159
90,2160
88,2161
95,2162
64,2163
87,2164
71,2165
76,2166
76,2167
76,2168
118,2169
77,2170
81,2171
78,2172
72,2173
87,2174
75,2175
76,2176
84,2177
64,2178
75,2179
68,2180
81,2181
107,2182
85,2183
72,2184
87,2185
71,2186
85,2187
77,2188
83,2189
76,2190
98,2191
79,2192
73,2193
83,2194
82,2195
83,2196
80,2197
76,2198
74,2199
95,2200
75,2201
84,2202
86,2203
99,2204
80,2205
91,2206
76,2207
105,2208
84,2209
82,2210
75,2211
58,2212
89,2213
98,2214
83,2215
90,2216
78,2217
77,2218
80,2219
66,2220
82,2221
64,2222
60,2223
74,2224
66,2225
122,2226
77,2227
75,2228
74,2229
64,2230
74,2231
64,2232
71,2233
72,2234
71,2235
85,2236
103,2237
56,2238
74,2239
71,2240
74,2241
64,2242
67,2243
76,2244
73,2245
93,2246
91,2247
64,2248
95,2249
85,2250
93,2251
55,2252
81,2253
65,2254
85,2255
88,2256
67,2257
69,2258
76,2259
71,2260
71,2261
83,2262
59,2263
87,2264
59,2265
83,2266
70,2267
64,2268
70,2269
72,2270
85,2271
76,2272
88,2273
71,2274
69,2275
80,2276
77,2277
65,2278
81,2279
69,2280
71,2281
52,2282
69,2283
88,2284
84,2285
64,2286
59,2287
75,2288
59,2289
72,2290
61,2291
78,2292
82,2293
81,2294
83,2295
57,2296
70,2297
78,2298
76,2299
67,2300
77,2301
62,2302
68,2303
81,2304
81,2305
78,2306
66,2307
63,2308
65,2309
68,2310
74,2311
71,2312
78,2313
76,2314
83,2315
89,2316
78,2317
77,2318
72,2319
69,2320
69,2321
70,2322
72,2323
92,2324
68,2325
73,2326
83,2327
66,2328
78,2329
83,2330
63,2331
77,2332
83,2333
65,2334
61,2335
63,2336
80,2337
59,2338
51,2339
70,2340
55,2341
78,2342
61,2343
58,2344
75,2345
63,2346
67,2347
67,2348
46,2349
80,2350
79,2351
66,2352
79,2353
68,2354
77,2355
71,2356
70,2357
48,2358
81,2359
83,2360
73,2361
71,2362
73,2363
83,2364
58,2365
76,2366
80,2367
57,2368
79,2369
78,2370
75,2371
60,2372
64,2373
56,2374
66,2375
82,2376
71,2377
64,2378
85,2379
64,2380
73,2381
67,2382
61,2383
82,2384
78,2385
75,2386
67,2387
89,2388
72,2389
63,2390
59,2391
77,2392
85,2393
59,2394
77,2395
68,2396
64,2397
65,2398
64,2399
69,2400
78,2401
64,2402
66,2403
96,2404
80,2405
69,2406
72,2407
61,2408
74,2409
62,2410
87,2411
79,2412
60,2413
49,2414
63,2415
59,2416
64,2417
45,2418
66,2419
69,2420
65,2421
59,2422
55,2423
72,2424
59,2425
55,2426
64,2427
65,2428
94,2429
63,2430
79,2431
54,2432
68,2433
76,2434
72,2435
68,2436
63,2437
56,2438
75,2439
62,2440
72,2441
70,2442
69,2443
81,2444
64,2445
73,2446
90,2447
51,2448
69,2449
79,2450
61,2451
59,2452
51,2453
68,2454
65,2455
80,2456
56,2457
71,2458
64,2459
67,2460
75,2461
47,2462
81,2463
68,2464
72,2465
78,2466
64,2467
73,2468
63,2469
63,2470
65,2471
66,2472
49,2473
48,2474
70,2475
58,2476
61,2477
56,2478
85,2479
75,2480
71,2481
68,2482
55,2483
58,2484
65,2485
60,2486
62,2487
67,2488
84,2489
58,2490
64,2491
68,2492
48,2493
71,2494
57,2495
62,2496
56,2497
87,2498
77,2499
41,2500
58,2501
72,2502
65,2503
51,2504
65,2505
63,2506
72,2507
53,2508
56,2509
71,2510
60,2511
77,2512
64,2513
51,2514
54,2515
60,2516
56,2517
49,2518
55,2519
54,2520
67,2521
58,2522
56,2523
51,2524
57,2525
75,2526
51,2527
46,2528
71,2529
56,2530
61,2531
58,2532
59,2533
32,2534
64,2535
53,2536
58,2537
59,2538
55,2539
53,2540
50,2541
66,2542
36,2543
78,2544
57,2545
66,2546
65,2547
61,2548
63,2549
53,2550
64,2551
63,2552
47,2553
52,2554
63,2555
63,2556
79,2557
50,2558
53,2559
52,2560
65,2561
54,2562
64,2563
51,2564
50,2565
89,2566
69,2567
41,2568
59,2569
59,2570
48,2571
62,2572
53,2573
43,2574
48,2575
56,2576
68,2577
58,2578
60,2579
57,2580
65,2581
65,2582
48,2583
69,2584
64,2585
69,2586
64,2587
51,2588
70,2589
64,2590
53,2591
52,2592
50,2593
35,2594
61,2595
60,2596
41,2597
52,2598
70,2599
68,2600
58,2601
58,2602
42,2603
51,2604
61,2605
52,2606
48,2607
65,2608
53,2609
63,2610
56,2611
61,2612
65,2613
64,2614
55,2615
73,2616
50,2617
54,2618
62,2619
59,2620
60,2621
52,2622
54,2623
55,2624
56,2625
59,2626
64,2627
54,2628
56,2629
55,2630
48,2631
64,2632
49,2633
56,2634
59,2635
55,2636
53,2637
60,2638
70,2639
63,2640
53,2641
41,2642
65,2643
66,2644
55,2645
64,2646
48,2647
57,2648
51,2649
68,2650
46,2651
54,2652
48,2653
36,2654
49,2655
68,2656
55,2657
61,2658
67,2659
60,2660
74,2661
59,2662
53,2663
60,2664
60,2665
59,2666
44,2667
45,2668
69,2669
53,2670
64,2671
47,2672
41,2673
52,2674
60,2675
38,2676
57,2677
47,2678
59,2679
52,2680
66,2681
58,2682
64,2683
51,2684
55,2685
61,2686
78,2687
54,2688
56,2689
55,2690
46,2691
62,2692
58,2693
66,2694
46,2695
36,2696
50,2697
47,2698
65,2699
66,2700
47,2701
49,2702
43,2703
63,2704
45,2705
62,2706
47,2707
39,2708
59,2709
37,2710
44,2711
62,2712
57,2713
59,2714
79,2715
50,2716
57,2717
53,2718
53,2719
63,2720
46,2721
70,2722
59,2723
60,2724
44,2725
59,2726
58,2727
49,2728
48,2729
51,2730
57,2731
41,2732
52,2733
41,2734
54,2735
44,2736
65,2737
48,2738
50,2739
59,2740
50,2741
41,2742
46,2743
61,2744
55,2745
59,2746
54,2747
58,2748
59,2749
56,2750
61,2751
41,2752
68,2753
63,2754
33,2755
50,2756
48,2757
31,2758
41,2759
38,2760
54,2761
41,2762
49,2763
59,2764
39,2765
52,2766
43,2767
42,2768
38,2769
47,2770
63,2771
44,2772
45,2773
62,2774
47,2775
63,2776
49,2777
61,2778
49,2779
42,2780
44,2781
47,2782
46,2783
60,2784
63,2785
53,2786
28,2787
46,2788
56,2789
40,2790
40,2791
44,2792
54,2793
52,2794
47,2795
46,2796
50,2797
62,2798
58,2799
55,2800
68,2801
33,2802
39,2803
56,2804
39,2805
57,2806
61,2807
70,2808
50,2809
61,2810
41,2811
59,2812
47,2813
56,2814
60,2815
47,2816
48,2817
45,2818
57,2819
45,2820
43,2821
53,2822
45,2823
37,2824
41,2825
53,2826
53,2827
41,2828
65,2829
44,2830
61,2831
54,2832
51,2833
49,2834
49,2835
44,2836
50,2837
45,2838
57,2839
56,2840
58,2841
62,2842
66,2843
60,2844
50,2845
43,2846
44,2847
50,2848
43,2849
39,2850
38,2851
43,2852
46,2853
55,2854
72,2855
46,2856
37,2857
45,2858
48,2859
46,2860
52,2861
49,2862
47,2863
34,2864
54,2865
44,2866
57,2867
48,2868
38,2869
54,2870
47,2871
38,2872
44,2873
39,2874
50,2875
43,2876
38,2877
60,2878
40,2879
40,2880
54,2881
47,2882
56,2883
50,2884
55,2885
43,2886
57,2887
41,2888
37,2889
46,2890
60,2891
60,2892
45,2893
41,2894
57,2895
