count,value
6,560
10,561
7,562
9,563
12,564
12,565
12,566
7,567
7,568
15,569
13,570
8,571
7,572
12,573
1,574
11,575
7,576
13,577
11,578
10,579
9,580
9,581
6,582
12,583
10,584
9,585
16,586
5,587
11,588
6,589
9,590
9,591
10,592
3,593
8,594
8,595
10,596
11,597
6,598
11,599
9,600
9,601
10,602
4,603
6,604
11,605
9,606
5,607
5,608
4,609
9,610
8,611
4,612
6,613
5,614
7,615
4,616
11,617
7,618
15,619
8,620
9,621
9,622
4,623
8,624
4,625
8,626
13,627
4,628
7,629
3,630
7,631
11,632
7,633
8,634
8,635
9,636
6,637
7,638
10,639
7,640
5,641
11,642
9,643
8,644
12,645
5,646
11,647
9,648
9,649
6,650
14,651
8,652
6,653
5,654
5,655
10,656
11,657
4,658
8,659
5,660
9,661
10,662
7,663
11,664
5,665
3,666
6,667
9,668
4,669
4,670
7,671
1,672
4,673
7,674
4,675
7,676
8,677
7,678
3,679
5,680
6,681
9,682
9,683
9,684
11,685
9,686
9,687
5,688
7,689
10,690
8,691
4,692
6,693
5,694
5,695
3,696
6,697
5,698
7,699
10,700
5,701
4,702
6,703
6,704
12,705
6,706
12,707
10,708
5,709
9,710
7,711
4,712
8,713
8,714
8,715
3,716
8,717
2,718
4,719
8,720
7,721
4,722
2,723
6,724
7,725
10,726
8,727
12,728
8,729
5,730
5,731
4,732
10,733
1,734
6,735
5,736
9,737
4,738
6,739
4,740
6,741
5,742
7,743
2,744
5,745
3,746
3,747
4,748
7,749
4,750
2,751
9,752
6,753
4,754
4,755
3,756
10,757
5,758
5,759
2,760
8,761
9,762
6,763
12,764
5,765
8,766
7,767
5,768
5,769
5,770
3,771
6,772
11,773
4,774
4,775
4,776
5,777
2,778
9,779
5,780
3,781
7,782
3,783
4,784
3,785
3,786
10,787
2,788
4,789
7,790
6,791
7,792
8,793
6,794
10,795
5,796
5,797
10,798
4,799
2,800
7,801
2,802
4,803
3,804
10,805
2,806
6,807
1,808
5,809
9,810
3,811
5,812
2,813
10,814
5,815
5,816
6,817
6,818
12,819
6,820
2,821
5,822
9,823
2,824
2,825
11,826
4,827
10,828
6,829
5,830
8,831
3,832
5,833
13,834
3,835
9,836
3,837
8,838
4,839
5,840
7,841
6,842
6,843
10,844
5,845
4,846
2,847
2,848
9,849
3,850
4,852
9,853
6,854
6,855
5,856
1,857
5,858
7,859
7,860
1,861
8,862
3,863
5,864
7,865
3,866
5,867
3,868
4,869
6,870
2,871
3,872
3,873
3,874
5,875
4,876
3,877
1,878
3,879
5,880
5,881
4,882
3,883
4,884
2,885
6,886
8,887
5,888
8,889
5,890
7,891
5,892
7,893
1,894
3,895
3,896
3,897
3,898
6,899
5,900
3,901
3,902
3,903
5,904
4,905
3,906
5,907
4,908
5,909
8,910
5,911
4,912
3,913
7,914
3,915
5,916
8,917
4,918
3,919
3,920
3,921
7,922
5,923
10,924
2,925
3,926
2,927
4,928
9,929
4,930
9,931
2,932
8,933
5,934
2,935
8,936
4,937
2,938
3,939
1,940
5,941
4,942
3,943
5,944
5,945
1,946
4,947
7,948
7,949
1,950
5,951
3,952
4,953
7,954
3,955
4,956
3,957
6,958
2,959
3,960
6,961
5,962
7,963
2,964
5,965
4,966
6,967
3,968
4,969
2,970
6,971
4,972
5,973
6,974
2,975
5,976
4,977
1,978
6,979
6,980
3,981
4,982
4,983
3,984
2,985
2,986
2,987
3,988
2,989
3,990
6,991
5,992
2,993
3,994
6,995
5,996
5,997
1,998
6,999
4,1000
1,1001
4,1002
6,1003
6,1004
1,1005
1,1006
5,1007
5,1008
2,1009
3,1010
3,1011
6,1012
2,1013
3,1014
2,1015
3,1016
7,1017
6,1018
7,1019
6,1020
4,1021
4,1022
7,1023
3,1024
2,1025
2,1026
4,1027
4,1028
4,1029
1,1030
7,1031
6,1032
4,1033
4,1034
5,1035
2,1036
2,1037
3,1038
8,1039
5,1040
1,1041
4,1042
3,1043
5,1044
5,1045
4,1046
5,1047
4,1048
1,1049
4,1050
5,1051
1,1052
1,1053
2,1054
3,1055
3,1056
3,1057
2,1058
3,1059
1,1060
6,1061
3,1062
2,1063
2,1064
6,1065
5,1066
6,1067
4,1068
4,1069
3,1070
4,1071
6,1072
4,1073
3,1074
1,1075
6,1076
9,1077
2,1078
1,1079
3,1080
3,1081
5,1082
4,1083
3,1084
4,1085
3,1086
6,1087
1,1088
5,1089
5,1090
3,1091
6,1092
3,1093
3,1094
3,1095
7,1096
3,1097
4,1098
2,1099
8,1100
5,1101
2,1102
6,1103
2,1104
2,1105
7,1106
1,1107
6,1108
4,1109
5,1110
3,1111
3,1112
1,1113
8,1114
1,1115
5,1116
2,1117
3,1118
6,1119
3,1120
3,1121
4,1123
3,1124
4,1125
7,1126
2,1127
3,1128
8,1129
2,1130
7,1131
5,1132
2,1133
7,1134
3,1135
2,1136
2,1138
5,1139
1,1140
5,1141
1,1142
4,1143
5,1144
3,1145
1,1146
1,1147
1,1149
5,1150
6,1151
1,1152
5,1153
2,1154
3,1155
3,1156
4,1157
5,1158
1,1159
2,1160
1,1161
3,1162
1,1163
5,1164
6,1165
4,1166
4,1167
4,1168
4,1169
3,1170
1,1171
4,1172
3,1173
2,1174
1,1175
2,1176
1,1177
1,1178
3,1179
5,1180
4,1181
4,1182
5,1183
2,1184
4,1185
8,1186
4,1187
2,1189
5,1190
4,1191
3,1192
1,1193
3,1194
4,1195
2,1196
3,1197
4,1198
1,1199
4,1200
5,1201
1,1202
5,1203
5,1205
1,1206
4,1207
2,1208
2,1209
1,1210
2,1211
4,1212
4,1213
3,1214
2,1215
1,1216
4,1217
4,1218
4,1219
3,1220
5,1221
1,1222
4,1223
2,1224
1,1225
6,1226
4,1227
2,1228
1,1230
1,1231
2,1232
1,1233
3,1234
1,1235
2,1236
3,1237
2,1238
2,1239
3,1240
3,1242
3,1243
1,1244
2,1245
1,1246
4,1247
7,1248
2,1249
2,1250
1,1251
6,1252
5,1253
3,1255
2,1256
1,1257
6,1258
1,1259
1,1260
5,1261
3,1262
7,1263
4,1264
1,1265
1,1266
3,1267
1,1268
3,1269
2,1270
2,1271
2,1272
1,1273
2,1274
3,1275
1,1276
2,1277
1,1278
5,1279
3,1280
2,1282
3,1283
1,1284
1,1285
2,1286
2,1287
1,1288
3,1289
1,1291
5,1292
4,1293
3,1294
1,1295
4,1296
3,1297
3,1298
1,1299
1,1300
2,1302
1,1303
3,1304
1,1305
3,1306
2,1307
3,1308
1,1309
3,1310
2,1311
3,1312
3,1313
2,1314
7,1315
2,1316
1,1317
4,1318
2,1319
1,1320
3,1321
1,1322
3,1323
1,1324
2,1325
1,1326
2,1327
2,1328
2,1329
6,1330
2,1331
4,1332
4,1333
2,1334
1,1335
1,1336
2,1337
1,1338
4,1339
6,1340
2,1341
2,1342
1,1343
1,1344
4,1346
2,1347
2,1348
2,1350
4,1351
4,1352
4,1353
1,1354
4,1355
2,1356
3,1357
2,1358
1,1359
2,1361
3,1363
2,1364
1,1365
3,1366
4,1367
4,1368
5,1369
2,1370
2,1371
7,1372
2,1373
1,1374
4,1375
2,1376
2,1377
4,1378
2,1380
5,1381
1,1383
3,1384
1,1385
3,1386
3,1387
5,1388
2,1389
4,1390
1,1391
4,1392
4,1393
5,1394
2,1395
2,1396
1,1397
3,1398
3,1399
3,1400
1,1401
1,1402
1,1403
2,1404
2,1406
1,1407
4,1408
1,1409
2,1410
4,1412
1,1413
3,1414
2,1415
3,1416
4,1417
3,1418
2,1419
3,1420
3,1421
2,1422
3,1423
3,1424
3,1425
2,1427
2,1428
3,1429
1,1430
2,1431
1,1432
3,1433
2,1434
1,1435
4,1436
2,1437
2,1438
1,1440
2,1441
6,1442
4,1443
3,1444
2,1446
1,1447
5,1448
4,1449
4,1450
2,1451
3,1452
1,1453
1,1454
6,1455
4,1456
2,1457
3,1458
6,1459
1,1460
1,1461
3,1462
1,1463
2,1464
2,1466
2,1467
2,1468
4,1469
2,1470
3,1471
4,1472
4,1473
6,1474
3,1476
1,1477
3,1478
3,1479
2,1480
1,1482
4,1483
3,1484
2,1486
3,1487
1,1488
1,1489
2,1490
1,1491
1,1492
4,1493
4,1494
3,1495
2,1496
3,1497
2,1498
2,1499
3,1500
2,1501
2,1502
3,1503
4,1504
3,1505
2,1506
1,1507
1,1508
5,1509
1,1512
2,1513
3,1514
1,1515
2,1516
3,1517
3,1518
2,1519
3,1520
4,1521
1,1523
2,1524
1,1525
3,1526
2,1527
2,1529
2,1531
1,1533
1,1534
3,1535
1,1536
2,1537
1,1538
3,1539
2,1540
2,1542
1,1543
2,1544
4,1545
2,1546
3,1547
2,1548
2,1549
5,1550
1,1552
1,1554
2,1555
2,1556
3,1557
5,1559
4,1560
7,1561
2,1562
1,1563
2,1564
5,1565
3,1566
1,1568
4,1569
3,1570
2,1572
3,1573
1,1574
1,1575
1,1576
1,1577
3,1578
1,1580
3,1581
1,1582
2,1584
3,1585
3,1586
3,1587
4,1588
5,1589
2,1590
1,1591
2,1592
4,1593
2,1595
3,1596
1,1597
5,1598
1,1600
3,1601
2,1602
1,1603
3,1604
2,1606
1,1608
3,1610
3,1611
1,1612
1,1613
5,1614
2,1615
2,1616
1,1617
3,1618
2,1619
1,1620
3,1621
4,1622
3,1623
2,1624
1,1625
1,1628
1,1629
4,1630
1,1631
2,1632
2,1633
1,1634
3,1635
4,1636
2,1638
3,1640
5,1642
3,1643
1,1644
2,1645
4,1646
2,1648
1,1650
3,1651
5,1653
2,1654
2,1655
3,1656
4,1657
6,1658
3,1659
1,1663
1,1664
3,1665
3,1666
2,1667
4,1668
1,1669
1,1670
3,1671
4,1672
1,1673
2,1674
2,1677
1,1678
3,1679
2,1682
1,1683
3,1684
4,1685
2,1687
3,1688
3,1689
1,1690
2,1691
4,1692
1,1693
3,1694
2,1695
5,1696
3,1699
3,1700
1,1701
1,1702
1,1703
1,1704
3,1705
1,1706
1,1707
1,1708
3,1709
2,1711
1,1713
2,1714
3,1716
3,1717
3,1718
2,1719
2,1720
1,1721
1,1722
1,1723
4,1724
3,1726
2,1727
2,1728
1,1729
1,1730
3,1731
2,1732
2,1734
1,1735
3,1737
2,1738
1,1739
3,1741
3,1743
1,1744
1,1746
3,1747
2,1748
2,1750
1,1751
1,1752
3,1753
1,1755
2,1756
2,1757
2,1758
2,1760
1,1761
2,1763
1,1765
1,1767
5,1768
1,1769
1,1771
1,1772
3,1773
5,1774
3,1776
6,1778
2,1779
3,1780
1,1781
3,1782
1,1783
1,1784
1,1785
2,1786
3,1787
2,1789
1,1790
2,1791
3,1793
1,1794
2,1795
2,1796
1,1797
1,1798
3,1799
3,1800
2,1801
4,1802
2,1803
2,1805
1,1806
2,1807
2,1809
2,1810
2,1811
2,1812
4,1814
2,1816
1,1817
1,1818
3,1819
2,1820
1,1821
1,1822
4,1823
1,1824
1,1826
4,1827
1,1828
1,1829
1,1830
1,1831
1,1833
1,1834
1,1835
2,1836
3,1837
4,1838
3,1839
3,1840
1,1842
2,1846
2,1847
5,1848
2,1849
2,1850
2,1852
2,1853
1,1854
1,1855
1,1856
3,1857
1,1858
1,1859
3,1860
2,1861
1,1863
1,1864
2,1865
1,1866
2,1867
1,1868
2,1869
2,1870
3,1872
1,1873
2,1874
2,1875
1,1878
3,1879
1,1881
2,1883
1,1884
1,1885
1,1887
1,1888
1,1889
3,1890
2,1891
2,1892
2,1893
3,1894
2,1895
1,1897
1,1898
1,1899
4,1900
2,1901
1,1902
2,1903
3,1904
3,1905
1,1906
1,1907
1,1908
1,1910
1,1914
1,1915
2,1917
5,1918
1,1919
2,1921
2,1923
1,1924
1,1926
1,1928
1,1931
1,1932
2,1933
3,1934
2,1935
1,1936
1,1937
1,1938
3,1939
1,1941
1,1942
2,1943
1,1944
3,1945
1,1946
1,1947
2,1948
4,1949
1,1952
3,1953
1,1955
1,1956
1,1958
1,1959
1,1960
1,1961
1,1962
2,1963
2,1964
1,1965
2,1966
2,1967
1,1969
1,1970
1,1971
1,1972
3,1974
1,1975
1,1976
2,1977
6,1978
3,1979
2,1980
1,1982
1,1983
2,1984
3,1985
2,1987
1,1989
2,1990
2,1991
2,1992
1,1993
1,1995
4,1996
1,1997
2,1998
2,2000
1,2002
2,2003
1,2004
2,2005
1,2006
1,2007
1,2008
2,2011
1,2013
1,2014
2,2016
2,2018
1,2020
2,2021
1,2024
2,2025
4,2026
1,2027
3,2031
1,2032
1,2033
1,2034
1,2035
3,2036
1,2037
1,2038
2,2039
2,2042
2,2043
1,2046
3,2047
1,2050
2,2051
1,2052
1,2053
3,2054
1,2055
1,2057
2,2059
2,2060
1,2062
4,2064
2,2066
1,2068
1,2069
1,2070
4,2071
2,2074
3,2075
6,2076
3,2078
2,2079
2,2081
4,2083
5,2086
3,2087
2,2088
3,2089
2,2090
2,2091
1,2092
2,2093
2,2094
1,2095
2,2098
1,2099
2,2100
1,2101
2,2102
1,2104
1,2105
1,2107
1,2109
2,2112
3,2113
2,2114
1,2115
2,2117
1,2118
1,2120
3,2122
2,2123
1,2124
2,2125
3,2127
1,2130
2,2132
2,2134
1,2135
2,2138
2,2139
1,2140
1,2142
1,2144
1,2145
3,2146
2,2147
1,2148
1,2150
1,2151
3,2152
1,2153
3,2155
2,2157
3,2159
1,2160
3,2161
1,2163
1,2164
2,2166
1,2167
1,2168
2,2169
2,2170
1,2171
1,2172
2,2173
2,2174
2,2176
2,2177
1,2178
2,2179
2,2180
1,2181
2,2183
1,2184
1,2186
2,2187
1,2188
2,2189
2,2190
2,2191
1,2194
1,2195
2,2196
1,2197
1,2203
4,2205
1,2206
2,2207
1,2208
2,2209
2,2210
1,2211
1,2214
2,2217
2,2218
3,2220
1,2221
1,2222
3,2224
1,2225
1,2226
3,2227
4,2228
1,2231
1,2232
3,2233
1,2236
3,2238
1,2239
2,2240
2,2241
3,2243
1,2244
2,2245
1,2246
1,2247
1,2248
2,2250
2,2251
2,2253
3,2254
3,2255
1,2257
1,2258
2,2259
1,2261
1,2264
2,2265
4,2266
1,2267
1,2268
2,2269
1,2272
2,2273
2,2274
1,2275
2,2276
1,2277
1,2280
1,2283
1,2286
2,2288
2,2289
2,2290
2,2291
1,2295
2,2299
2,2301
2,2302
2,2303
2,2304
3,2305
2,2308
2,2310
5,2311
1,2315
2,2318
2,2320
1,2321
2,2322
1,2323
1,2325
1,2326
1,2327
1,2328
2,2330
2,2332
1,2334
2,2335
3,2336
1,2340
1,2341
1,2342
1,2343
1,2345
1,2348
2,2352
3,2353
1,2354
1,2355
3,2358
1,2359
2,2360
1,2361
3,2362
1,2363
2,2364
4,2366
1,2367
2,2368
1,2369
2,2371
1,2373
1,2375
1,2376
2,2377
1,2379
1,2380
2,2381
1,2382
2,2383
4,2384
2,2386
2,2387
1,2388
2,2390
1,2392
1,2395
1,2396
2,2398
1,2399
1,2400
1,2401
1,2402
3,2403
2,2404
1,2406
2,2408
4,2409
1,2410
2,2411
3,2413
2,2416
1,2417
1,2418
2,2420
1,2422
1,2423
2,2424
2,2426
2,2429
2,2430
1,2432
1,2433
1,2434
4,2435
1,2437
1,2438
3,2440
1,2441
2,2442
1,2443
1,2444
1,2445
1,2446
1,2447
1,2448
1,2449
1,2450
3,2457
1,2458
1,2460
1,2463
2,2466
1,2467
1,2468
3,2469
2,2470
1,2471
2,2473
1,2474
2,2475
2,2477
2,2478
1,2479
1,2480
1,2484
1,2486
1,2488
1,2489
4,2491
2,2493
1,2495
1,2496
5,2497
2,2498
1,2500
1,2501
3,2502
1,2505
1,2510
1,2512
4,2516
1,2517
3,2519
2,2520
1,2521
1,2522
2,2523
2,2526
1,2528
2,2529
1,2531
1,2532
2,2533
2,2534
1,2535
1,2536
1,2537
1,2540
3,2542
1,2544
1,2545
2,2547
1,2550
3,2551
3,2552
2,2553
1,2556
4,2557
1,2558
1,2559
2,2560
3,2561
2,2562
1,2564
2,2565
2,2566
4,2568
3,2570
1,2571
1,2572
1,2573
1,2574
1,2575
1,2576
1,2578
1,2579
5,2580
1,2581
1,2582
2,2585
1,2586
1,2588
1,2589
1,2590
5,2591
3,2592
1,2596
1,2598
2,2600
2,2601
1,2604
1,2606
1,2611
1,2612
1,2614
2,2616
1,2617
1,2620
2,2624
2,2625
1,2627
2,2628
2,2629
1,2630
1,2631
1,2633
2,2636
2,2637
3,2638
1,2642
2,2644
1,2647
2,2649
1,2650
1,2652
2,2654
1,2655
4,2656
1,2659
2,2662
1,2664
1,2670
1,2671
1,2673
1,2674
2,2675
1,2676
1,2677
2,2678
1,2686
3,2689
2,2691
1,2693
1,2694
1,2695
1,2696
1,2697
1,2698
2,2699
1,2702
1,2705
1,2707
2,2709
2,2710
3,2712
2,2714
1,2715
1,2716
2,2718
2,2719
1,2723
2,2724
2,2725
1,2728
1,2729
2,2730
1,2732
1,2734
2,2736
1,2738
1,2739
2,2740
1,2741
1,2743
1,2744
1,2745
1,2746
1,2747
1,2748
1,2749
1,2750
3,2753
1,2754
2,2756
3,2757
1,2758
2,2761
1,2763
1,2766
1,2767
2,2768
1,2769
2,2770
2,2771
1,2773
1,2774
1,2776
2,2780
2,2781
1,2785
1,2787
1,2788
1,2790
2,2791
1,2794
1,2796
1,2797
1,2798
1,2801
2,2803
2,2804
2,2805
2,2806
4,2807
2,2810
1,2811
2,2812
2,2814
2,2815
1,2816
2,2817
3,2818
1,2820
2,2821
1,2822
2,2823
1,2824
1,2826
2,2828
1,2832
1,2833
1,2834
1,2835
1,2836
1,2837
1,2838
2,2839
1,2840
1,2842
2,2843
1,2844
2,2845
2,2847
1,2848
2,2851
1,2852
3,2857
1,2859
1,2863
1,2864
1,2865
1,2866
1,2868
2,2869
1,2870
1,2871
1,2872
1,2873
2,2874
1,2875
2,2877
2,2879
1,2882
1,2883
1,2885
1,2887
1,2888
1,2889
1,2891
1,2893
2,2894
2,2895
1,2899
1,2901
4,2903
2,2905
1,2908
1,2912
1,2913
1,2915
2,2916
2,2919
1,2920
1,2921
2,2922
2,2930
2,2931
2,2932
2,2933
2,2934
1,2936
1,2937
1,2938
2,2941
2,2942
1,2943
2,2944
1,2947
1,2948
2,2951
1,2955
2,2957
1,2958
2,2959
2,2960
1,2961
2,2962
3,2963
2,2965
2,2969
2,2975
2,2978
1,2979
2,2982
3,2983
1,2984
1,2986
2,2988
3,2990
1,2992
2,2993
2,2994
3,2996
1,3002
2,3005
1,3007
1,3011
1,3012
1,3013
1,3016
1,3020
2,3022
2,3023
1,3025
1,3026
1,3030
2,3031
1,3035
1,3037
1,3038
1,3039
1,3043
1,3047
1,3050
1,3053
1,3054
1,3056
1,3060
1,3061
3,3062
2,3063
1,3064
1,3065
2,3069
1,3070
1,3071
1,3072
3,3075
1,3076
1,3078
1,3079
1,3080
1,3082
2,3083
1,3085
2,3090
1,3091
2,3092
1,3093
1,3096
1,3098
2,3100
1,3101
1,3102
1,3105
1,3106
2,3108
1,3109
1,3110
1,3111
1,3115
1,3117
1,3118
2,3119
1,3123
2,3124
1,3125
2,3126
2,3130
3,3131
2,3134
2,3137
2,3138
2,3142
2,3144
2,3147
2,3150
1,3152
1,3153
1,3155
1,3156
1,3162
1,3163
1,3166
1,3167
1,3170
1,3174
1,3176
1,3177
1,3178
2,3179
1,3180
1,3182
1,3184
1,3187
1,3189
1,3190
1,3192
2,3195
1,3196
2,3197
2,3199
1,3200
1,3201
2,3207
1,3212
1,3215
1,3216
2,3219
1,3221
1,3227
1,3229
3,3231
1,3233
1,3236
1,3237
1,3238
1,3239
1,3242
1,3249
1,3250
2,3254
1,3255
1,3257
1,3258
2,3260
2,3262
2,3269
2,3271
3,3274
3,3278
3,3282
2,3283
1,3285
1,3286
1,3289
1,3290
2,3292
1,3295
2,3297
2,3299
1,3300
1,3302
1,3305
1,3308
1,3311
1,3315
1,3320
1,3324
1,3326
1,3330
1,3332
1,3333
2,3334
1,3340
1,3342
1,3343
1,3344
3,3346
1,3351
1,3353
1,3354
1,3355
1,3356
1,3357
2,3359
1,3362
1,3363
2,3366
1,3367
2,3371
1,3372
2,3378
1,3383
2,3386
1,3393
1,3395
1,3400
1,3401
1,3403
2,3406
1,3407
2,3413
1,3414
2,3416
1,3417
1,3418
1,3419
1,3421
1,3423
1,3425
1,3428
1,3430
1,3431
3,3434
1,3439
2,3440
1,3441
1,3444
2,3446
1,3447
4,3456
1,3459
1,3460
2,3461
1,3463
1,3467
1,3469
1,3473
1,3474
2,3475
2,3480
1,3482
1,3488
1,3489
1,3490
1,3492
1,3494
1,3495
1,3496
2,3497
1,3498
1,3503
1,3504
2,3505
1,3511
1,3512
1,3517
2,3519
1,3520
2,3521
1,3523
1,3524
1,3526
1,3528
2,3529
1,3532
1,3538
1,3542
1,3549
1,3550
1,3552
1,3556
3,3558
1,3560
2,3562
1,3563
1,3564
1,3566
1,3571
1,3575
1,3577
1,3580
1,3581
1,3582
2,3583
1,3584
3,3586
1,3592
1,3594
1,3595
1,3599
1,3605
1,3607
1,3610
1,3612
1,3614
2,3619
2,3621
1,3633
2,3635
2,3637
1,3639
2,3641
3,3643
2,3644
1,3646
1,3651
